#,Date-Time (CST/CDT),"Temperature (W-CT 22414702), °C","Electrical Conductivity (W-CT 22414702), µS/cm","Specific Conductivity (W-CT 22414702), µS/cm","Salinity (W-CT 22414702), PSU","Total Dissolved Solids (W-CT 22414702), mg/L"
1778,02/15/2026 03:29:59,5.91,441.6,737.1,0.34,287.02
1779,02/15/2026 03:44:59,5.96,442.5,737.3,0.34,287.62
1780,02/15/2026 03:59:59,5.97,442.2,736.5,0.34,287.46
1781,02/15/2026 04:14:59,6.00,442.8,736.8,0.34,287.79
1782,02/15/2026 04:29:59,6.01,443.0,736.8,0.34,287.95
1783,02/15/2026 04:44:59,5.95,442.5,737.7,0.34,287.63
1784,02/15/2026 04:59:59,5.94,442.2,737.3,0.34,287.44
1785,02/15/2026 05:14:59,5.96,442.6,737.5,0.34,287.69
1786,02/15/2026 05:29:59,5.97,441.9,736.1,0.34,287.24
1787,02/15/2026 05:44:59,5.97,441.9,736.1,0.34,287.24
1788,02/15/2026 05:59:59,5.95,442.3,737.1,0.34,287.48
1789,02/15/2026 06:14:59,5.97,442.8,737.6,0.34,287.81
1790,02/15/2026 06:29:59,5.96,442.7,737.7,0.34,287.76
1791,02/15/2026 06:44:59,5.96,442.2,736.6,0.34,287.40
1792,02/15/2026 06:59:59,5.93,441.7,736.9,0.34,287.14
1793,02/15/2026 07:14:59,5.90,442.2,738.4,0.34,287.41
1794,02/15/2026 07:29:59,5.93,441.9,737.1,0.34,287.25
1795,02/15/2026 07:44:59,5.94,441.9,736.9,0.34,287.25
1796,02/15/2026 07:59:59,5.98,441.5,735.1,0.34,286.99
1797,02/15/2026 08:14:59,5.96,442.4,737.2,0.34,287.54
1798,02/15/2026 08:29:59,5.96,443.0,738.2,0.34,287.92
1799,02/15/2026 08:44:59,5.97,442.5,737.0,0.34,287.64
1800,02/15/2026 08:59:59,5.95,442.0,736.8,0.34,287.31
1801,02/15/2026 09:14:59,5.93,441.9,737.1,0.34,287.25
1802,02/15/2026 09:29:59,5.96,441.7,736.0,0.34,287.12
1803,02/15/2026 09:44:59,5.94,442.0,737.0,0.34,287.32
1804,02/15/2026 09:59:59,5.94,441.9,736.8,0.34,287.24
1805,02/15/2026 10:14:59,5.91,442.1,738.1,0.34,287.39
1806,02/15/2026 10:29:59,5.93,442.4,738.0,0.34,287.58
1807,02/15/2026 10:44:59,5.92,442.3,738.1,0.34,287.52
1808,02/15/2026 10:59:59,6.00,442.4,736.3,0.34,287.59
1809,02/15/2026 11:14:59,5.94,442.2,737.3,0.34,287.41
1810,02/15/2026 11:29:59,5.95,442.0,736.7,0.34,287.28
1811,02/15/2026 11:44:59,5.97,441.9,736.1,0.34,287.24
1812,02/15/2026 11:59:59,5.92,441.8,737.2,0.34,287.16
1813,02/15/2026 12:14:59,5.95,442.1,736.9,0.34,287.36
1814,02/15/2026 12:29:59,5.93,441.9,737.2,0.34,287.25
1815,02/15/2026 12:44:59,5.96,442.3,736.9,0.34,287.52
1816,02/15/2026 12:59:59,5.92,441.6,736.9,0.34,287.06
1817,02/15/2026 13:14:59,5.96,441.9,736.3,0.34,287.22
1818,02/15/2026 13:29:59,5.92,441.8,737.3,0.34,287.20
1819,02/15/2026 13:44:59,5.93,442.1,737.5,0.34,287.35
1820,02/15/2026 13:59:59,5.96,442.2,736.7,0.34,287.42
1821,02/15/2026 14:14:59,5.97,442.4,736.9,0.34,287.54
1822,02/15/2026 14:29:59,5.95,442.2,737.1,0.34,287.44
1823,02/15/2026 14:44:59,5.99,442.2,736.0,0.34,287.42
1824,02/15/2026 14:59:59,5.94,442.1,737.2,0.34,287.36
1825,02/15/2026 15:14:59,6.03,442.8,736.1,0.34,287.80
1826,02/15/2026 15:29:59,5.96,442.6,737.4,0.34,287.67
1827,02/15/2026 15:44:59,5.93,441.7,736.7,0.34,287.11
1828,02/15/2026 15:59:59,5.93,441.6,736.5,0.34,287.06
1829,02/15/2026 16:14:59,5.92,442.0,737.4,0.34,287.28
1830,02/15/2026 16:29:59,5.97,442.8,737.4,0.34,287.82
1831,02/15/2026 16:44:59,5.96,443.0,738.1,0.34,287.97
1832,02/15/2026 16:59:59,5.89,441.9,738.3,0.34,287.26
1833,02/15/2026 17:14:59,5.92,441.6,736.7,0.34,287.02
1834,02/15/2026 17:29:59,5.90,441.4,736.9,0.34,286.91
1835,02/15/2026 17:44:59,5.94,441.3,735.9,0.34,286.84
1836,02/15/2026 17:59:59,5.92,441.4,736.4,0.34,286.92
1837,02/15/2026 18:14:59,5.90,441.3,736.8,0.34,286.85
1838,02/15/2026 18:29:59,5.88,441.4,737.5,0.34,286.92
1839,02/15/2026 18:44:59,5.87,441.8,738.4,0.34,287.14
1840,02/15/2026 18:59:59,5.93,441.6,736.6,0.34,287.07
1841,02/15/2026 19:14:59,5.92,441.8,737.2,0.34,287.15
1842,02/15/2026 19:29:59,5.90,441.6,737.3,0.34,287.04
1843,02/15/2026 19:44:59,5.93,441.0,735.6,0.34,286.67
1844,02/15/2026 19:59:59,5.94,441.5,736.3,0.34,287.00
1845,02/15/2026 20:14:59,5.90,441.6,737.2,0.34,287.02
1846,02/15/2026 20:29:59,5.93,441.5,736.4,0.34,286.99
1847,02/15/2026 20:44:59,5.94,442.1,737.2,0.34,287.34
1848,02/15/2026 20:59:59,5.95,441.5,736.0,0.34,286.99
1849,02/15/2026 21:14:59,5.88,441.3,737.5,0.34,286.85
1850,02/15/2026 21:29:59,5.90,441.7,737.5,0.34,287.09
1851,02/15/2026 21:44:59,5.87,441.7,738.4,0.34,287.14
1852,02/15/2026 21:59:59,5.93,441.3,736.1,0.34,286.82
1853,02/15/2026 22:14:59,5.92,441.6,736.8,0.34,287.03
1854,02/15/2026 22:29:59,5.92,441.3,736.3,0.34,286.87
1855,02/15/2026 22:44:59,5.89,441.2,736.8,0.34,286.79
1856,02/15/2026 22:59:59,5.88,441.2,737.1,0.34,286.75
1857,02/15/2026 23:14:59,5.85,440.7,737.0,0.34,286.43
1858,02/15/2026 23:29:59,5.89,441.1,736.8,0.34,286.69
1859,02/15/2026 23:44:59,5.95,441.5,736.0,0.34,287.00
1860,02/15/2026 23:59:59,5.91,441.1,736.2,0.34,286.71
1861,02/16/2026 00:14:59,5.92,441.0,735.7,0.34,286.64
1862,02/16/2026 00:29:59,5.93,441.1,735.8,0.34,286.74
1863,02/16/2026 00:44:59,5.90,441.1,736.5,0.34,286.72
1864,02/16/2026 00:59:59,5.88,441.0,736.9,0.34,286.68
1865,02/16/2026 01:14:59,5.91,441.0,736.1,0.34,286.65
1866,02/16/2026 01:29:59,5.88,440.8,736.6,0.34,286.50
1867,02/16/2026 01:44:59,5.89,440.4,735.8,0.34,286.28
1868,02/16/2026 01:59:59,5.87,440.4,736.2,0.34,286.26
1869,02/16/2026 02:14:59,5.90,440.9,736.2,0.34,286.56
1870,02/16/2026 02:29:59,5.87,441.4,737.7,0.34,286.88
1871,02/16/2026 02:44:59,5.90,441.3,736.8,0.34,286.85
1872,02/16/2026 02:59:59,5.92,441.7,737.0,0.34,287.10
1873,02/16/2026 03:14:59,5.86,441.7,738.6,0.34,287.09
1874,02/16/2026 03:29:59,5.86,441.6,738.4,0.34,287.01
1875,02/16/2026 03:44:59,5.92,441.2,736.1,0.34,286.76
1876,02/16/2026 03:59:59,5.86,440.4,736.4,0.34,286.26
1877,02/16/2026 04:14:59,5.86,440.9,737.4,0.34,286.61
1878,02/16/2026 04:29:59,5.89,440.7,736.1,0.34,286.45
1879,02/16/2026 04:44:59,5.85,440.2,736.3,0.34,286.10
1880,02/16/2026 04:59:59,5.89,441.0,736.6,0.34,286.65
1881,02/16/2026 05:14:59,5.83,440.8,737.8,0.34,286.51
1882,02/16/2026 05:29:59,5.85,440.6,736.9,0.34,286.39
1883,02/16/2026 05:44:59,5.88,440.3,735.7,0.34,286.17
1884,02/16/2026 05:59:59,5.86,440.8,737.2,0.34,286.52
1885,02/16/2026 06:14:59,5.87,441.2,737.4,0.34,286.77
1886,02/16/2026 06:29:59,5.89,440.5,735.9,0.34,286.35
1887,02/16/2026 06:44:59,5.91,441.2,736.4,0.34,286.76
1888,02/16/2026 06:59:59,5.86,440.4,736.3,0.34,286.27
1889,02/16/2026 07:14:59,5.88,440.5,736.1,0.34,286.34
1890,02/16/2026 07:29:59,5.87,440.8,736.8,0.34,286.52
1891,02/16/2026 07:44:59,5.88,440.7,736.4,0.34,286.47
1892,02/16/2026 07:59:59,5.85,440.6,737.0,0.34,286.40
1893,02/16/2026 08:14:59,5.89,440.4,735.8,0.34,286.27
1894,02/16/2026 08:29:59,5.82,440.2,737.1,0.34,286.12
1895,02/16/2026 08:44:59,5.85,440.3,736.5,0.34,286.17
1896,02/16/2026 08:59:59,5.85,440.4,736.5,0.34,286.25
1897,02/16/2026 09:14:59,5.84,440.4,737.0,0.34,286.28
1898,02/16/2026 09:29:59,5.86,440.9,737.3,0.34,286.59
1899,02/16/2026 09:44:59,5.86,440.4,736.5,0.34,286.27
1900,02/16/2026 09:59:59,5.93,440.6,734.9,0.34,286.39
1901,02/16/2026 10:14:59,5.88,441.1,737.0,0.34,286.70
1902,02/16/2026 10:29:59,5.85,440.6,736.8,0.34,286.37
1903,02/16/2026 10:44:59,5.84,440.0,736.3,0.34,285.99
1904,02/16/2026 10:59:59,5.87,440.2,735.7,0.34,286.10
1905,02/16/2026 11:14:59,5.87,440.9,737.1,0.34,286.59
1906,02/16/2026 11:29:59,5.88,440.4,735.8,0.34,286.25
1907,02/16/2026 11:44:59,5.87,441.0,737.1,0.34,286.63
1908,02/16/2026 11:59:59,5.83,440.4,737.0,0.34,286.25
1909,02/16/2026 12:14:59,5.86,441.1,737.5,0.34,286.74
1910,02/16/2026 12:29:59,5.86,441.1,737.6,0.34,286.68
1911,02/16/2026 12:44:59,5.84,440.3,736.7,0.34,286.20
1912,02/16/2026 12:59:59,5.82,440.9,738.2,0.34,286.58
1913,02/16/2026 13:14:59,5.85,441.0,737.7,0.34,286.65
1914,02/16/2026 13:29:59,5.89,441.2,737.1,0.34,286.79
1915,02/16/2026 13:44:59,5.87,441.4,737.9,0.34,286.91
1916,02/16/2026 13:59:59,5.86,441.1,737.5,0.34,286.69
1917,02/16/2026 14:14:59,5.86,440.8,737.0,0.34,286.53
1918,02/16/2026 14:29:59,5.85,440.9,737.6,0.34,286.58
1919,02/16/2026 14:44:59,5.84,440.9,737.7,0.34,286.60
1920,02/16/2026 14:59:59,5.87,440.9,736.9,0.34,286.59
1921,02/16/2026 15:14:59,5.86,440.6,736.7,0.34,286.37
1922,02/16/2026 15:29:59,5.85,440.6,737.1,0.34,286.40
1923,02/16/2026 15:44:59,5.80,440.9,738.7,0.34,286.58
1924,02/16/2026 15:59:59,5.86,441.6,738.5,0.34,287.06
1925,02/16/2026 16:14:59,5.83,441.2,738.3,0.34,286.75
1926,02/16/2026 16:29:59,5.83,440.5,737.2,0.34,286.33
1927,02/16/2026 16:44:59,5.85,440.3,736.5,0.34,286.19
1928,02/16/2026 16:59:59,5.80,440.6,738.2,0.34,286.38
1929,02/16/2026 17:14:59,5.86,440.2,735.9,0.34,286.12
1930,02/16/2026 17:29:59,5.82,440.5,737.6,0.34,286.36
1931,02/16/2026 17:44:59,5.85,440.5,736.6,0.34,286.29
1932,02/16/2026 17:59:59,5.82,440.7,737.8,0.34,286.46
1933,02/16/2026 18:14:59,5.83,440.2,737.0,0.34,286.16
1934,02/16/2026 18:29:59,5.87,440.3,736.0,0.34,286.19
1935,02/16/2026 18:44:59,5.85,440.4,736.7,0.34,286.26
1936,02/16/2026 18:59:59,5.88,440.9,736.8,0.34,286.60
1937,02/16/2026 19:14:59,5.82,440.5,737.5,0.34,286.32
1938,02/16/2026 19:29:59,5.86,440.4,736.4,0.34,286.24
1939,02/16/2026 19:44:59,5.81,440.0,737.1,0.34,286.00
1940,02/16/2026 19:59:59,5.84,440.4,736.9,0.34,286.28
1941,02/16/2026 20:14:59,5.84,439.9,736.0,0.34,285.97
1942,02/16/2026 20:29:59,5.82,440.2,737.1,0.34,286.13
1943,02/16/2026 20:44:59,5.80,440.6,738.3,0.34,286.40
1944,02/16/2026 20:59:59,5.85,440.5,736.8,0.34,286.31
1945,02/16/2026 21:14:59,5.79,439.9,737.3,0.34,285.92
1946,02/16/2026 21:29:59,5.82,440.1,736.9,0.34,286.08
1947,02/16/2026 21:44:59,5.82,440.0,736.9,0.34,286.02
1948,02/16/2026 21:59:59,5.81,440.0,736.9,0.34,286.00
1949,02/16/2026 22:14:59,5.84,439.9,736.1,0.34,285.92
1950,02/16/2026 22:29:59,5.84,439.7,735.8,0.34,285.83
1951,02/16/2026 22:44:59,5.85,440.2,736.2,0.34,286.13
1952,02/16/2026 22:59:59,5.83,441.2,738.5,0.34,286.80
1953,02/16/2026 23:14:59,5.85,440.8,737.5,0.34,286.55
1954,02/16/2026 23:29:59,5.85,440.4,736.6,0.34,286.25
1955,02/16/2026 23:44:59,5.85,439.8,735.7,0.34,285.87
1956,02/16/2026 23:59:59,5.84,440.3,736.7,0.34,286.18
1957,02/17/2026 00:14:59,5.87,440.4,736.1,0.34,286.23
1958,02/17/2026 00:29:59,5.86,440.7,736.9,0.34,286.44
1959,02/17/2026 00:44:59,5.85,440.6,737.0,0.34,286.36
1960,02/17/2026 00:59:59,5.86,440.7,736.9,0.34,286.43
1961,02/17/2026 01:14:59,5.82,440.9,738.1,0.34,286.57
1962,02/17/2026 01:29:59,5.86,441.1,737.6,0.34,286.74
1963,02/17/2026 01:44:59,5.82,440.1,736.8,0.34,286.08
1964,02/17/2026 01:59:59,5.83,439.8,736.3,0.34,285.89
1965,02/17/2026 02:14:59,5.83,440.4,737.1,0.34,286.28
1966,02/17/2026 02:29:59,5.81,440.1,737.2,0.34,286.06
1967,02/17/2026 02:44:59,5.80,440.2,737.5,0.34,286.12
1968,02/17/2026 02:59:59,5.82,440.5,737.6,0.34,286.36
1969,02/17/2026 03:14:59,5.81,440.8,738.2,0.34,286.50
1970,02/17/2026 03:29:59,5.85,440.3,736.4,0.34,286.18
1971,02/17/2026 03:44:59,5.85,440.5,736.7,0.34,286.33
1972,02/17/2026 03:59:59,5.79,440.0,737.5,0.34,286.00
1973,02/17/2026 04:14:59,5.81,440.2,737.3,0.34,286.14
1974,02/17/2026 04:29:59,5.84,440.4,736.8,0.34,286.26
1975,02/17/2026 04:44:59,5.83,440.3,736.9,0.34,286.22
1976,02/17/2026 04:59:59,5.80,440.0,737.2,0.34,285.99
1977,02/17/2026 05:14:59,5.81,440.2,737.2,0.34,286.13
1978,02/17/2026 05:29:59,5.78,440.4,738.5,0.34,286.29
1979,02/17/2026 05:44:59,5.80,440.7,738.4,0.34,286.43
1980,02/17/2026 05:59:59,5.83,440.0,736.3,0.34,285.97
1981,02/17/2026 06:14:59,5.81,439.6,736.4,0.34,285.72
1982,02/17/2026 06:29:59,5.79,439.9,737.4,0.34,285.95
1983,02/17/2026 06:44:59,5.83,439.9,736.3,0.34,285.95
1984,02/17/2026 06:59:59,5.81,439.6,736.5,0.34,285.77
1985,02/17/2026 07:14:59,5.84,439.7,735.7,0.34,285.78
1986,02/17/2026 07:29:59,5.80,440.1,737.5,0.34,286.05
1987,02/17/2026 07:44:59,5.81,440.2,737.2,0.34,286.11
1988,02/17/2026 07:59:59,5.81,440.2,737.5,0.34,286.14
1989,02/17/2026 08:14:59,5.79,439.9,737.3,0.34,285.96
1990,02/17/2026 08:29:59,5.82,440.1,736.9,0.34,286.09
1991,02/17/2026 08:44:59,5.81,440.0,737.0,0.34,285.97
1992,02/17/2026 08:59:59,5.84,439.8,735.9,0.34,285.90
1993,02/17/2026 09:14:59,5.81,440.9,738.6,0.34,286.55
1994,02/17/2026 09:29:59,5.81,439.9,736.9,0.34,285.95
1995,02/17/2026 09:44:59,5.80,439.6,736.5,0.34,285.71
1996,02/17/2026 09:59:59,5.82,439.7,736.2,0.34,285.81
1997,02/17/2026 10:14:59,5.77,440.1,738.1,0.34,286.07
1998,02/17/2026 10:29:59,5.76,440.2,738.8,0.34,286.16
1999,02/17/2026 10:44:59,5.80,440.3,737.9,0.34,286.20
2000,02/17/2026 10:59:59,5.81,440.8,738.5,0.34,286.54
2001,02/17/2026 11:14:59,5.84,440.0,736.2,0.34,285.99
2002,02/17/2026 11:29:59,5.81,440.1,737.1,0.34,286.08
2003,02/17/2026 11:44:59,5.81,440.2,737.5,0.34,286.15
2004,02/17/2026 11:59:59,5.79,440.2,737.9,0.34,286.13
2005,02/17/2026 12:14:59,5.79,439.4,736.4,0.34,285.60
2006,02/17/2026 12:29:59,5.81,440.0,737.1,0.34,286.00
2007,02/17/2026 12:44:59,5.76,439.9,738.2,0.34,285.92
2008,02/17/2026 12:59:59,5.79,440.4,738.2,0.34,286.27
2009,02/17/2026 13:14:59,5.76,440.3,738.7,0.34,286.17
2010,02/17/2026 13:29:59,5.81,439.9,736.9,0.34,285.92
2011,02/17/2026 13:44:59,5.81,439.8,736.8,0.34,285.88
2012,02/17/2026 13:59:59,5.76,440.6,739.2,0.34,286.37
2013,02/17/2026 14:14:59,5.80,440.5,738.0,0.34,286.30
2014,02/17/2026 14:29:59,5.81,439.9,736.9,0.34,285.94
2015,02/17/2026 14:44:59,4.54,6.6,11.6,0.01,4.30
2016,02/17/2026 14:59:59,7.08,6.0,9.6,0.01,3.90
2017,02/17/2026 15:14:59,5.46,427.2,724.3,0.33,277.65
2018,02/17/2026 15:29:59,5.70,427.8,719.4,0.33,278.05
2019,02/17/2026 15:44:59,5.75,430.3,722.3,0.33,279.67
2020,02/17/2026 15:59:59,5.76,431.2,723.5,0.33,280.27
2021,02/17/2026 16:14:59,5.82,432.0,723.4,0.33,280.82
2022,02/17/2026 16:29:59,5.83,432.4,723.7,0.33,281.05
2023,02/17/2026 16:44:59,5.86,433.2,724.2,0.33,281.55
2024,02/17/2026 16:59:59,5.93,434.5,724.7,0.33,282.43
2025,02/17/2026 17:14:59,5.93,436.4,727.8,0.33,283.64
2026,02/17/2026 17:29:59,5.93,437.8,730.4,0.33,284.60
2027,02/17/2026 17:44:59,5.93,438.5,731.3,0.34,285.00
2028,02/17/2026 17:59:59,5.94,439.6,733.1,0.34,285.73
2029,02/17/2026 18:14:59,5.90,440.0,734.7,0.34,286.01
2030,02/17/2026 18:29:59,5.93,439.3,732.7,0.34,285.56
2031,02/17/2026 18:44:59,5.91,440.9,735.9,0.34,286.60
2032,02/17/2026 18:59:59,5.91,440.9,736.0,0.34,286.59
2033,02/17/2026 19:14:59,5.94,441.3,735.8,0.34,286.85
2034,02/17/2026 19:29:59,5.92,441.3,736.3,0.34,286.86
2035,02/17/2026 19:44:59,5.95,441.5,736.0,0.34,286.97
2036,02/17/2026 19:59:59,5.94,440.7,734.8,0.34,286.44
2037,02/17/2026 20:14:59,5.92,441.1,736.0,0.34,286.74
2038,02/17/2026 20:29:59,5.93,441.4,736.4,0.34,286.92
2039,02/17/2026 20:44:59,5.97,441.0,734.4,0.34,286.62
2040,02/17/2026 20:59:59,5.94,441.3,736.0,0.34,286.87
2041,02/17/2026 21:14:59,5.90,440.9,736.1,0.34,286.61
2042,02/17/2026 21:29:59,5.94,440.6,734.6,0.34,286.38
2043,02/17/2026 21:44:59,5.93,440.3,734.5,0.34,286.18
2044,02/17/2026 21:59:59,5.91,440.6,735.4,0.34,286.37
2045,02/17/2026 22:14:59,5.91,440.0,734.4,0.34,286.01
2046,02/17/2026 22:29:59,5.94,440.2,734.0,0.34,286.12
2047,02/17/2026 22:44:59,5.96,441.2,735.2,0.34,286.81
2048,02/17/2026 22:59:59,5.93,440.4,734.7,0.34,286.28
2049,02/17/2026 23:14:59,5.91,440.4,735.0,0.34,286.26
2050,02/17/2026 23:29:59,5.98,441.8,735.5,0.34,287.14
2051,02/17/2026 23:44:59,5.94,441.6,736.3,0.34,287.04
2052,02/17/2026 23:59:59,5.93,441.0,735.6,0.34,286.62
2053,02/18/2026 00:14:59,5.89,440.7,736.1,0.34,286.45
2054,02/18/2026 00:29:59,5.96,441.5,735.7,0.34,286.97
2055,02/18/2026 00:44:59,5.91,440.8,735.7,0.34,286.49
2056,02/18/2026 00:59:59,5.93,441.2,736.0,0.34,286.80
2057,02/18/2026 01:14:59,5.93,440.1,734.1,0.34,286.05
2058,02/18/2026 01:29:59,5.91,439.8,734.2,0.34,285.90
2059,02/18/2026 01:44:59,5.86,440.6,736.7,0.34,286.36
2060,02/18/2026 01:59:59,5.93,440.6,735.0,0.34,286.38
2061,02/18/2026 02:14:59,5.92,440.4,734.8,0.34,286.28
2062,02/18/2026 02:29:59,5.95,440.7,734.7,0.34,286.45
2063,02/18/2026 02:44:59,5.95,440.3,733.9,0.34,286.20
2064,02/18/2026 02:59:59,5.96,440.4,733.8,0.34,286.28
2065,02/18/2026 03:14:59,5.92,440.8,735.5,0.34,286.54
2066,02/18/2026 03:29:59,5.97,441.2,734.8,0.34,286.81
2067,02/18/2026 03:44:59,5.92,440.8,735.4,0.34,286.51
2068,02/18/2026 03:59:59,5.93,440.7,734.9,0.34,286.44
2069,02/18/2026 04:14:59,5.90,441.0,736.2,0.34,286.62
2070,02/18/2026 04:29:59,5.95,440.5,734.4,0.34,286.35
2071,02/18/2026 04:44:59,5.94,441.2,735.8,0.34,286.79
2072,02/18/2026 04:59:59,5.94,441.4,736.0,0.34,286.89
2073,02/18/2026 05:14:59,5.90,440.6,735.7,0.34,286.37
2074,02/18/2026 05:29:59,5.93,440.7,735.0,0.34,286.44
2075,02/18/2026 05:44:59,5.94,440.4,734.4,0.34,286.26
2076,02/18/2026 05:59:59,5.91,440.9,735.8,0.34,286.58
2077,02/18/2026 06:14:59,5.94,440.4,734.4,0.34,286.27
2078,02/18/2026 06:29:59,5.90,440.9,736.1,0.34,286.61
2079,02/18/2026 06:44:59,5.96,440.7,734.5,0.34,286.48
2080,02/18/2026 06:59:59,5.91,440.2,734.8,0.34,286.13
2081,02/18/2026 07:14:59,5.86,440.3,736.2,0.34,286.21
2082,02/18/2026 07:29:59,5.95,440.9,734.9,0.34,286.61
2083,02/18/2026 07:44:59,5.92,440.5,734.9,0.34,286.33
2084,02/18/2026 07:59:59,5.93,441.5,736.6,0.34,287.00
2085,02/18/2026 08:14:59,5.94,441.0,735.3,0.34,286.62
2086,02/18/2026 08:29:59,5.93,441.1,735.8,0.34,286.72
2087,02/18/2026 08:44:59,5.90,440.3,735.1,0.34,286.20
2088,02/18/2026 08:59:59,5.90,440.6,735.7,0.34,286.38
2089,02/18/2026 09:14:59,5.91,439.8,734.2,0.34,285.88
2090,02/18/2026 09:29:59,5.93,440.5,734.7,0.34,286.35
2091,02/18/2026 09:44:59,5.93,441.6,736.6,0.34,287.07
2092,02/18/2026 09:59:59,6.00,441.2,734.2,0.34,286.79
2093,02/18/2026 10:14:59,5.95,440.7,734.5,0.34,286.46
2094,02/18/2026 10:29:59,5.90,441.2,736.6,0.34,286.76
2095,02/18/2026 10:44:59,5.91,441.3,736.4,0.34,286.81
2096,02/18/2026 10:59:59,5.90,441.1,736.4,0.34,286.70
2097,02/18/2026 11:14:59,5.91,441.4,736.7,0.34,286.90
2098,02/18/2026 11:29:59,5.89,441.3,737.1,0.34,286.84
2099,02/18/2026 11:44:59,5.88,441.1,737.0,0.34,286.69
2100,02/18/2026 11:59:59,5.89,441.3,737.2,0.34,286.86
2101,02/18/2026 12:14:59,5.91,441.1,736.3,0.34,286.70
2102,02/18/2026 12:29:59,5.96,441.4,735.6,0.34,286.93
2103,02/18/2026 12:44:59,5.88,440.2,735.5,0.34,286.12
2104,02/18/2026 12:59:59,5.94,440.9,735.0,0.34,286.56
2105,02/18/2026 13:14:59,5.91,441.0,736.2,0.34,286.66
2106,02/18/2026 13:29:59,5.92,441.1,735.9,0.34,286.69
2107,02/18/2026 13:44:59,5.95,440.4,734.1,0.34,286.28
2108,02/18/2026 13:59:59,5.90,440.8,736.0,0.34,286.54
2109,02/18/2026 14:14:59,5.87,440.8,737.0,0.34,286.55
2110,02/18/2026 14:29:59,5.92,440.3,734.8,0.34,286.21
2111,02/18/2026 14:44:59,5.92,441.0,735.9,0.34,286.66
2112,02/18/2026 14:59:59,5.95,440.6,734.3,0.34,286.36
2113,02/18/2026 15:14:59,5.91,440.0,734.5,0.34,286.02
2114,02/18/2026 15:29:59,5.96,440.5,734.1,0.34,286.34
2115,02/18/2026 15:44:59,5.89,440.6,736.0,0.34,286.38
2116,02/18/2026 15:59:59,5.92,441.4,736.4,0.34,286.88
2117,02/18/2026 16:14:59,5.89,440.7,736.1,0.34,286.43
2118,02/18/2026 16:29:59,5.93,440.8,735.4,0.34,286.55
2119,02/18/2026 16:44:59,5.89,440.1,735.0,0.34,286.08
2120,02/18/2026 16:59:59,5.90,439.6,734.0,0.34,285.72
2121,02/18/2026 17:14:59,5.88,439.6,734.5,0.34,285.73
2122,02/18/2026 17:29:59,5.91,440.1,734.7,0.34,286.09
2123,02/18/2026 17:44:59,5.88,441.1,737.0,0.34,286.70
2124,02/18/2026 17:59:59,5.91,440.6,735.3,0.34,286.37
2125,02/18/2026 18:14:59,5.86,440.7,736.8,0.34,286.44
2126,02/18/2026 18:29:59,5.92,441.0,735.8,0.34,286.62
2127,02/18/2026 18:44:59,5.90,440.2,734.9,0.34,286.11
2128,02/18/2026 18:59:59,5.89,439.5,734.2,0.34,285.65
2129,02/18/2026 19:14:59,5.85,439.9,735.7,0.34,285.92
2130,02/18/2026 19:29:59,5.89,441.2,737.0,0.34,286.79
2131,02/18/2026 19:44:59,5.86,440.2,736.1,0.34,286.12
2132,02/18/2026 19:59:59,5.91,440.2,734.7,0.34,286.12
2133,02/18/2026 20:14:59,5.88,441.0,737.0,0.34,286.64
2134,02/18/2026 20:29:59,5.91,441.2,736.3,0.34,286.77
2135,02/18/2026 20:44:59,5.90,440.9,736.2,0.34,286.58
2136,02/18/2026 20:59:59,5.89,440.2,735.3,0.34,286.15
2137,02/18/2026 21:14:59,5.90,440.2,735.1,0.34,286.12
2138,02/18/2026 21:29:59,5.90,441.4,737.1,0.34,286.91
2139,02/18/2026 21:44:59,5.87,441.2,737.5,0.34,286.81
2140,02/18/2026 21:59:59,5.94,441.3,735.8,0.34,286.84
2141,02/18/2026 22:14:59,5.87,441.0,737.1,0.34,286.66
2142,02/18/2026 22:29:59,5.89,441.0,736.7,0.34,286.63
2143,02/18/2026 22:44:59,5.90,440.4,735.5,0.34,286.28
2144,02/18/2026 22:59:59,5.87,439.7,735.0,0.34,285.80
2145,02/18/2026 23:14:59,5.89,440.9,736.4,0.34,286.55
2146,02/18/2026 23:29:59,5.89,440.0,734.8,0.34,285.97
2147,02/18/2026 23:44:59,5.88,439.9,735.1,0.34,285.92
2148,02/18/2026 23:59:59,5.86,439.5,734.9,0.34,285.68
2149,02/19/2026 00:14:59,5.86,440.7,736.9,0.34,286.47
2150,02/19/2026 00:29:59,5.89,440.8,736.5,0.34,286.55
2151,02/19/2026 00:44:59,5.89,441.1,736.9,0.34,286.71
2152,02/19/2026 00:59:59,5.88,440.0,735.2,0.34,286.03
2153,02/19/2026 01:14:59,5.86,439.7,735.1,0.34,285.79
2154,02/19/2026 01:29:59,5.88,439.0,733.5,0.34,285.32
2155,02/19/2026 01:44:59,5.85,439.7,735.3,0.34,285.77
2156,02/19/2026 01:59:59,5.85,440.8,737.2,0.34,286.50
2157,02/19/2026 02:14:59,5.90,440.4,735.4,0.34,286.27
2158,02/19/2026 02:29:59,5.87,439.9,735.2,0.34,285.91
2159,02/19/2026 02:44:59,5.85,440.5,737.0,0.34,286.35
2160,02/19/2026 02:59:59,5.88,440.1,735.3,0.34,286.04
2161,02/19/2026 03:14:59,5.86,439.5,734.8,0.34,285.65
2162,02/19/2026 03:29:59,5.86,440.2,736.0,0.34,286.10
